"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2025/02/04","セブン-イレブン","-246","楽天カード","食費","食料品","","0","nF7_bZ4REr7etK5wxryQ0IpWJ5Mps2i67Cb0YttmRAQ"
"1","2025/02/04","為替手数料 フリコミ テスウリヨウ","-220","三菱UFJ銀行","その他","雑費","","0","-bM70Ccs8nNf_muYS7EsBPqupTvnNyTWXmubRqTm5PU"
"0","2025/02/04","振込IB2 ペイペイカ-ド(カ","-62426","三菱UFJ銀行","未分類","未分類","","1","REYYSAZmU-3lN56U4Jdo5vW2ttoxEEovUVxj0o8dz9E"
"1","2025/02/03","PayPay セブンーイレブン","-331","PayPayカード","食費","食料品","","0","dx3iS-pCtTh9C9G-LTR-Uf2nW2yjGI9GchS9kiKfPZs"
"1","2025/02/02","","-27050","なし","食費","外食","","0","NsTRf47wIRnXTJd-g58BA8vSyXwHvaS8i4C3Ow39vA0"
"1","2025/02/02","健康生活をサポートするケントク 【即発送】海の精 濃厚にがり液 海の調べ 50ml×2個 マグネシウム 国産 にがり液 にがり 苦汁 海 ミネラル 伊豆大島 海水 ニガリ 苦汁 天然にがり ミネラル ミネラルバランス 便秘 美肌 保湿 美髪 経皮吸収 かゆみ対策 にがり 天然 無添加 ダイエット 送料無料","-1420","楽天市場(my Rakuten)","衣服・美容","衣服","","0","Hs5eRv3SBXThgOn3Dvv1YDNvrjas758vAnI1eDiSQrI"
"1","2025/02/02","PayPay コクーンシティ","-390","PayPayカード","食費","食料品","","0","bA6T2sd-cp39qahp4KmqwN-BUvNH6kpOSyS3Pa8BGdw"
"1","2025/02/02","デビット1 971515 AUTHORIZ","-5027","三菱UFJ銀行","日用品","日用品","","0","gHGkcplxvLeIky76MZrmuZHNcQBa3ymu-I0GdOmnxFU"
"1","2025/02/01","PayPay ローソン","-1578","PayPayカード","食費","食料品","","0","WDcRwQmWzw88IwwPkUQHNVfNEERDdG9hUBPU10aq8II"
"1","2025/02/01","お名前.comレンタルサーバー","-1573","三井住友カード","通信費","その他通信費","","0","webspyLa7i2OV1FNqaWyN7T5yXrHJj3ZkOxSW0D14wc"
"1","2025/02/01","カードC1 セブンギンコウATM","0","三菱UFJ銀行","現金・カード","ATM引き出し","","0","MQkPdDgpc4u04Eo-NaekX9p2Os4PiZSn4D63ZfK7VAs"
