"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/11/09","ドラッグセイムス東浦和店/iD","-5210","三井住友カード","日用品","ドラッグストア","","0","nzyyXx_kfntrOP_kbzllfitJNxEW-MxK1cHPRHr8s3E"
"1","2024/11/09","Cafe 丸福珈琲店/iD","-1410","三井住友カード","食費","カフェ","","0","koBrKQD0kU52GLVcIQ3rGeNAbHRF4OJslxjEnJCEizo"
"1","2024/11/09","喫茶室ルノアール秋葉原昭和通り口店/iD","-2630","三井住友カード","食費","カフェ","","0","8_1U6zdWF-UeydduWSI5e_Wwpp4NHG4znTTnpDK7UL4"
"1","2024/11/09","モバイルSuica(Apple)","-1000","三井住友カード","通信費","その他通信費","","0","bHSmx-0twgsYCDw6MpOs-PGebskn4xLsTfh_twjC53w"
"1","2024/11/09","振込1 ベンゴシ ヒグチ トモキ","118092","三菱UFJ銀行","未分類","未分類","","0","M5KxTw_FnlEaaZKnTObcKNFS79jL-D9EWqXdz9VaqQk"
"1","2024/11/08","ソリス スカラプラス (Solis Scala Plus Coffee Grinder)コーヒーグラインダー ブラックシルバー SK1661 販売: Amazon.co.jp","-11336","Amazon.co.jp","食費","カフェ","","0","iCv57ayQJ4Pr3bzxAwy8whHJjB4cTwPWSpyYl6draic"
"0","2024/11/08","AMAZON.CO.JP","-11336","三井住友カード","教養・教育","書籍","","1","qZ2SbnCdku2H39i_36hKKI6ebL2-UA2vnrpIc9Bj840"
"1","2024/11/07","09月度再振替手数料","-220","楽天カード","その他","雑費","","0","n6j9V9dmrxS6Tq41NDmU4dZgB7Rc0NW5KqElyLc_w3Q"
"1","2024/11/07","かじ兵衛 大宮店/NFC","-10692","三井住友カード","未分類","未分類","","0","j8y0-ZSLMZqRm_a4devUBzs1QmpaSLFpb5wUFKeWUZw"
"1","2024/11/07","吉野家東浦和/iD","-1259","三井住友カード","食費","外食","","0","-H-4ZIM1wpvsx5QXy09FQQa46fc-mYS1NYPK7Ia_7ZI"
"1","2024/11/07","ファミリーマート/iD","-450","三井住友カード","食費","食料品","","0","aSEyQOONHyaKoJYUfTcMwv0MgEU5Fc7TqF6g4PFRai0"
"1","2024/11/07","ローソン/iD","-279","三井住友カード","食費","食料品","","0","opJc012ZMTBosKIc8q8z--se_rdEEQS6ORrm0EGmj6Q"
"1","2024/11/07","freee(BtoB)","-2860","三井住友カード","未分類","未分類","","0","XHPYfuTuuMzguduHWPp_k9qFNrAUouGrhxKfpqf7v2k"
"1","2024/11/07","ワークマン","-6800","三井住友カード","衣服・美容","衣服","","0","iE_YB8hzPvCdtyTxsIQ7IlAb0WQa68vrhOqVgrQwQRI"
"1","2024/11/07","ス-パ-ビバホ-ム さいたま新都/NFC","-5038","三井住友カード","日用品","日用品","","0","v1c62FJ_ZqJ0LQ4hkw0u-gojvPsh0m0kkevmF1NgOFE"
"1","2024/11/06","Audible会員プラン[Audiobook]","-1500","Amazon.co.jp","教養・教育","書籍","","0","wXnQrdRwFJiB4aJWFK--S5WbPDo3z4yav5yECV5elsU"
"1","2024/11/06","PayPay 立ち飲み居酒屋ドラム缶 大","-300","PayPayカード","食費","外食","","0","HlfvQSQaLGI-OwE7PbmarwVzPoG2bkE6wCwDutJ14kw"
"1","2024/11/06","PayPay 立ち飲み居酒屋ドラム缶 大","-300","PayPayカード","食費","外食","","0","M3DO4CQHNiT6Y60yUyDjOs073CZ7ima4vtAQTBn5TOg"
"1","2024/11/06","PayPay 立ち飲み居酒屋ドラム缶 大","-550","PayPayカード","食費","外食","","0","V1XoiMuPf-9EPAX2ug6Qtqe-s0OHeOjBFp1fctCFT0s"
"1","2024/11/06","PayPay 立ち飲み居酒屋ドラム缶 大","-860","PayPayカード","食費","外食","","0","QXIHn-Ow0J2ucRwaEueySP9jw1PanRJW6AkXlaI7Whc"
"1","2024/11/06","PayPay 立ち飲み居酒屋ドラム缶 大","-1140","PayPayカード","食費","外食","","0","pZAmBkrs67S8Aeu1QvPi2ziDVQZt1GXv6aIfucAzKJg"
"0","2024/11/06","Audible / AMZN","-1500","三井住友カード","教養・教育","書籍","","1","8McvOCrNxAlCQeI45C_qA2MvHgMZuwGx_mPMFotYHwU"
"1","2024/11/05","ソフトバンクM(10月分)","-36243","三井住友カード","通信費","携帯電話","","0","3UgjhzmbrpuOOkg-Zmh360KEZDwAd1_NcuTuWjbXCOE"
"1","2024/11/05","かじ兵衛 大宮店/NFC","-3047","三井住友カード","未分類","未分類","","0","8zqNVvCDLrYbudiffMinTaKSUVmg9Qq9Ornk0-z_i8w"
"1","2024/11/04","PayPay スシローお持ち帰りネット注","-10030","PayPayカード","未分類","未分類","","0","KoIpsl8v4fWskF4FexbFT5DKtxErSxBanPAdpU5wqzs"
"1","2024/11/04","SP PLAUD (KWUN TONG )","-53700","三井住友カード","未分類","未分類","","0","thagla3wd7ftp3ASS9Oc6PDWoa_cBvtq5wOWoPAGZvc"
"1","2024/11/04","ニトリ","-10474","三井住友カード","特別な支出","家具・家電","","0","AGqbynyUIC9J4Ww9-WTSp7nIc1XS6KZd0YeGdDe_1e4"
"1","2024/11/04","ENEOS-SS","-3000","三井住友カード","自動車","ガソリン","","0","GEsGCaxf_SH1ccBs-fzB-7X-O_njus_ysCdGh_Ol4hY"
"1","2024/11/04","手数料","-330","三菱UFJ銀行","その他","雑費","","0","JwRRNH5lKTnPPnizX5ReZDUT2sVkobz4sxI4RYe3uj0"
"1","2024/11/04","カードC1 セブンギンコウATM","-10000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","6SYassHAGDFmW5GyJEWxs9wH_EjJihPMHdWGHv0GW9g"
"1","2024/11/03","PayPay ニトリ","-8870","PayPayカード","日用品","日用品","","0","NsrklY3ez2Pkp6Do74vRTwDSLttQv1tRP10vB8iswyw"
"1","2024/11/03","ムジルシリヨウヒン パスポ―トペ","-10765","三井住友カード","日用品","日用品","","0","z26O2lhj5WEUY-LYY50HrCl9MpyrW1m6hb7JRjiYCVE"
"1","2024/11/03","吉野家東浦和/iD","-762","三井住友カード","食費","外食","","0","7GaglYCdxSjj_K-qK0aU0gxv3oy3jzU1YtJ1Pp_V8zc"
"1","2024/11/03","モスバーガー/iD","-2860","三井住友カード","食費","食費","","0","Rr4ow2n4wKx2wysshtVpWx36TwGlMI2rkuXIlB6j2mc"
"1","2024/11/03","カラオケBanBan北浦和駅前店/iD","-1694","三井住友カード","趣味・娯楽","映画・音楽・ゲーム","","0","ONkba8A4WLefFXX5myLZoYAEU-BYGZHTPVuKHVgDeew"
"1","2024/11/03","手数料","-308","三菱UFJ銀行","その他","雑費","","0","Pu4nXoZrQDC_uwnqvqTyIq8rWN9I7Vy80QASKdSyrSk"
"1","2024/11/03","カードC1","-20000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","-fZq4V4lUB-NFA1lRJ4lGIE5OgkPBroQ1MkQatu_yQ8"
"1","2024/11/02","PayPay ハイデイ日高","-4870","PayPayカード","食費","食費","","0","p23WkVfO867Mr1UC5H6X1pEPTNwjjFctvl_FQucogeg"
"1","2024/11/02","吉野家東浦和/iD","-872","三井住友カード","食費","外食","","0","xyRAFehk78ZI0vnyCu8xl3K4EUEF3GOXjOb4lciWtHY"
"1","2024/11/02","DCM/iD","-140","三井住友カード","未分類","未分類","","0","TmkO6aJ5WGA2dfn4pSfYT4uVOEG_M40fEzqIsnaGQRU"
"1","2024/11/02","手数料","-330","三菱UFJ銀行","その他","雑費","","0","vRNP7Pd4EkMw1ziPgN6YcKN9OHN0fR_r5xz9cAtMuL4"
"1","2024/11/02","カードC1 セブンギンコウATM","-30000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","MdG1JvEYmjnYO_MFio1y68LnuswprQvBoyxU2i44heo"
"1","2024/11/01","ローソン/iD","-1395","三井住友カード","食費","食料品","","0","ETTVoKgzYVmagOk3HI3M2hVJXWD7iGD7LcLCG9iGMec"
"1","2024/11/01","セブン-イレブン/iD","-2587","三井住友カード","食費","食料品","","0","8befwm6U-e-l9oGr-DvLq-p-9LW9u7nepJXyb3jqFqQ"
"1","2024/11/01","セブン-イレブン/iD","-1075","三井住友カード","食費","食料品","","0","7ZXmWGnRBApDAdq9t1u8xv5gY4Hlhh6Z8Gn7FsZLcX8"
"1","2024/11/01","お名前.comレンタルサーバー","-1573","三井住友カード","通信費","その他通信費","","0","I3LD_dxufmrSIf7meDZqAMv4-ZS3eakXNKSq7e1MtKo"
"1","2024/11/01","為替手数料 フリコミ テスウリヨウ","-154","三菱UFJ銀行","その他","雑費","","0","h9USsMepiPcRlyiQ0aw9kKViQs426iidBFDxv7wr7Kc"
"1","2024/11/01","振込IB2 エアウオ-タ-ヒガシニホン","-7500","三菱UFJ銀行","未分類","未分類","","0","Hb-Q8WwU2Cxj6rNrQ9Ycwpx7zDrdkrRfqVh8xAI34Bk"
"1","2024/11/01","為替手数料 フリコミ テスウリヨウ","-220","三菱UFJ銀行","その他","雑費","","0","IGi6fGAgdhuTau6z_j42_WhZIWNGslaXl57X7xEtMKw"
"1","2024/11/01","振込IB2 ド)ニコン","-290750","三菱UFJ銀行","未分類","未分類","","0","LwZj41X_U6HGYh-U-JWNV62Z-JpxGMp9yPyOhtnI5ic"
