"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/04/09","カ-ド","-20000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","ev7wdUuPRGMDe_9-8hQ0VGN299vAyionI-eBcKDICS4"
"1","2024/04/09","振込1 ACサ-ビスセンタ-","20000","三菱UFJ銀行","未分類","未分類","","0","wXL2Tqqk_87zCgfhspQ4r7jJtLZj1wUr_ePuxB5eakk"
"1","2024/04/08","お名前.comレンタルサーバー","-1573","三井住友カード","通信費","その他通信費","","0","xS3oaR0TW8-N-eqXB0DEIQbaSahXjw05-z2ZXt9nD1g"
"1","2024/04/07","ニンテンドーEショップ (ヘンサイヘンコウ","-2376","楽天カード","未分類","未分類","","0","vo_cMAgnLKAzk0UaWpaQfaee0hwstwr-LmSNbAlsIss"
"1","2024/04/07","イオンモール川口前川/iD","-6358","三井住友カード","日用品","日用品","","0","cCF21xynNQLaYo7DjF6y3Cjtv2LjipRsybJNYgFVIKk"
"1","2024/04/07","イオンモール川口前川/iD","-1280","三井住友カード","日用品","日用品","","0","IxLdTp1xqD81nGm2PTTtrMss4F087yytn17XNG8Rnrs"
"1","2024/04/07","ノジマ川口キャラ店/iD","-2178","三井住友カード","未分類","未分類","","0","TqJe2Hw0t0izEIQVwq_mKjKEtaVJG0Tsqtid1_KGvoA"
"1","2024/04/07","PM *SHIJIESHU YUNSHUO (HONGKONG )","-3200","三井住友カード","未分類","未分類","","0","bkLkV43PZtQWrECiItZr7FlrfNmN8yL-f5C9tlGXgk8"
"1","2024/04/07","プレミアムウオ―タ―","-3974","三井住友カード","食費","食費","","0","TJu1ASVi-V7-99aFO7N8XDyoR2Q6Qtef5gm8Xb-6FKM"
"1","2024/04/07","freee","-2860","三井住友カード","その他","事業経費","","0","B1_3LyjWvpW9MnpZhsQO2A2qx-J-uJqVv86Es9Ruk5M"
"1","2024/04/06","Audible会員プラン[Audiobook]","-1500","Amazon.co.jp","教養・教育","書籍","","0","VjyBreZ-qDYqnGqJnxFoALeQNt8UaIsXZtJnbwFjjSI"
"1","2024/04/06","カゴメケンコウチヨクソウヒ(ヘンサイヘンコウ","-12960","楽天カード","未分類","未分類","","0","KsVMx5rfXsdBuYO3QCa32-brcOw61gvDOFC9hT3W5fw"
"1","2024/04/06","APPLE COM BILL(ヘンサイヘンコウ","-1300","楽天カード","通信費","その他通信費","","0","vDs-pOg-7aNIBgncc5cV-w3aG756fCbFfOsNNeys9-c"
"1","2024/04/06","APPLE COM BILL(ヘンサイヘンコウ","-4400","楽天カード","通信費","その他通信費","","0","9u8gJFuWeMky0_nBO3_7Ns52-0vPa17T4LB9MOmu-bw"
"1","2024/04/06","星乃珈琲店東浦和店/iD","-820","三井住友カード","食費","カフェ","","0","89ViXPu-JIrQ2ZtIow5TjTyQhKc5grdCdy0kkDZ8iV0"
"1","2024/04/06","オンライン決済 ST*株式会社モンキーレンチ","-16500","三井住友カード","未分類","未分類","","0","7nn7OgXqEqRnnHSehoB-oWoQV_3YCSPkVhuMT09-zHc"
"0","2024/04/06","Audible / AMZN","-1500","三井住友カード","教養・教育","書籍","","1","VL4QM_HLq9T9yzoeCGYzA2EHA11GbqkzSmqXrxdotFc"
"1","2024/04/06","オンライン決済 ST*Surprise School","-18000","三井住友カード","未分類","未分類","","0","VgD-kR-HXNjiDqfJ-MRAvYxb4mcc2RjxRLaiPaFSYZw"
"1","2024/04/06","カ-ド","-20000","三菱UFJ銀行","現金・カード","ATM引き出し","","0","YbNYK92gge7OckZ6wAuMdcl1aU1Q4Xw7sNUz9oyvbL0"
"1","2024/04/05","吉野家東浦和/iD","-1029","三井住友カード","食費","外食","","0","pkgulCqZJvVAz5MCu2TF0p9wHg8q6f6MJd6uSGwqztI"
"1","2024/04/05","イオンモール川口前川/iD","-2020","三井住友カード","日用品","日用品","","0","xdxNHV01W_rSFPycsD7GLuTdRpMrKMVcVKvon4sx6bo"
"1","2024/04/05","ドラッグセイムス東浦和店/iD","-1272","三井住友カード","日用品","ドラッグストア","","0","WmAmIbQQrMNn6yDYNaFYqjjfp1K-1XDRlQde_Dp_XiM"
"1","2024/04/05","ファミリーマート/iD","-790","三井住友カード","食費","食料品","","0","lsHXKqBgk3xz7Wap8Frovf4FtAuICnF3Is3Wv6wey0I"
"1","2024/04/05","セブン-イレブン/iD","-1160","三井住友カード","食費","食料品","","0","dg53P91F9U1L2A0Mt4u58bKnWbMt4oXak_52xGUl6F8"
"1","2024/04/05","ソフトバンクM(03月分)","-27330","三井住友カード","通信費","携帯電話","","0","soxLZpsjBJP_JgLDwFthfP2OmXgqzaIB7UHeS-QNJVs"
"1","2024/04/05","ニトリ","-9770","三井住友カード","日用品","日用品","","0","T0vL_XCbtOEPajczUW7cmD7uhCbax7SiJp7Thdxc-c4"
"1","2024/04/04","APPLE COM BILL(ヘンサイヘンコウ","-1200","楽天カード","通信費","その他通信費","","0","zHYC-P5QtVo5b3kKrJlcJC2ZngGCManVrahfnANxxqk"
"1","2024/04/04","ファミリーマート/iD","-748","三井住友カード","食費","食料品","","0","pwNE8dAfzxlS0tycPfWCOhxqEzWq8wjMOfYYUCzh4K8"
"1","2024/04/04","久兵衛屋/iD","-1089","三井住友カード","食費","外食","","0","8cEnYtA2bcnrqFxWViDKK4SkNlqvOgJ1ExsBW0Qct4w"
"1","2024/04/04","口座振替3 ビユ-カ-ド","-9504","三菱UFJ銀行","現金・カード","カード引き落とし","","0","l_mTAnqFeVF0xh6-4E6j2liypNMFteCZff7wSPM39p0"
"1","2024/04/03","コメダ珈琲店 浦和松木店/iD","-1190","三井住友カード","食費","カフェ","","0","UpPVJLQ_u6vYp_j1bglLFsPVE4fPMAks5TMDNRI3qsI"
"1","2024/04/03","セブン-イレブン/iD","-1432","三井住友カード","食費","食料品","","0","tlkDsxqsJbkX6NOQZZQVwB14oc1qob2Ud-Hcrb6V4Kg"
"1","2024/04/02","TORRAS iPhone 15 Pro Max 用 ケース【初の360度回転できるスタント】縦横両対応 Halbachマグネット搭載 MagSafe対応 米軍MIL規格耐衝撃 リング 指紋防止 いphone15pro max ケース 6.7インチ「UPRO Ostand R」ブルー 販売: TORRASDirect","-5922","Amazon.co.jp","未分類","未分類","","0","1aJkyLYHwGCq0zlKSEQ73kDozXL4qXx0NHgzFAJXpbE"
"1","2024/04/02","【Amazon.co.jp限定】BZGLAM 日本初上陸 MagSafe 自撮り棒 軽量 折りたたみ式 コンパクト Android対応 Bluetooth リモコン付 三脚 スマホスタンド Magstick 日本ブランド 国内正規品 ブラック 販売: TOCO102 ONLINE SHOP","-2786","Amazon.co.jp","未分類","未分類","","0","ruua0QEq_PSYzExQ7enroAVsgbpTGc8XWt4skQYrk9o"
"1","2024/04/02","コ-ヒ-カン ヒガシウラワ(ヘンサイヘンコウ","-1045","楽天カード","食費","カフェ","","0","_rU4cNpAre3ufFAyTw6eoXVEsMnBcwsAgy2c8KyczU0"
"1","2024/04/02","セブン-イレブン/iD","-1459","三井住友カード","食費","食料品","","0","I3LmRqLDvytocaoi3cR9vMqR6iAiuzOvLN1Yj2a591I"
"0","2024/04/02","AMAZON.CO.JP","-2786","三井住友カード","教養・教育","書籍","","1","RZQjOBncjCFlQL-NumOmeLdCCHC4xGlY2ectBAd2hsg"
"0","2024/04/02","AMAZON.CO.JP","-5922","三井住友カード","教養・教育","書籍","","1","POxaesUW0H6g-PyXcdvE_iYbX8AhD1ujKOj2o2EKLOs"
"1","2024/04/01","コメダ珈琲店 浦和松木店/iD","-1640","三井住友カード","食費","カフェ","","0","RVVsU9oA-_rmHSyd3oAOKzVjvsvAJKBnwmSeZP3P37Q"
"1","2024/04/01","ファミリーマート/iD","-1160","三井住友カード","食費","食料品","","0","vwVbR6ngnADAMDHbgT31DByOrZxA2zFeDUlUF8WmtcE"
